x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
-0.125687,-0.994064,0.007126,1.002004,4834.030967,2000-12-31 17:20:34.031 -0800
-0.122147,-0.971191,0.006454,0.978864,4834.001422,2000-12-31 17:20:34.001 -0800
-0.092834,-0.992188,0.030014,0.996973,4833.971863,2000-12-31 17:20:33.972 -0800
-0.102066,-0.982849,0.029022,0.988561,4833.942335,2000-12-31 17:20:33.942 -0800
-0.123260,-0.974579,0.027222,0.982720,4833.912789,2000-12-31 17:20:33.913 -0800
-0.159592,-0.977859,-0.006760,0.990820,4833.883243,2000-12-31 17:20:33.883 -0800
-0.152740,-0.964935,-0.014816,0.977062,4833.853699,2000-12-31 17:20:33.854 -0800
-0.163284,-0.987808,-0.005051,1.001225,4833.824155,2000-12-31 17:20:33.824 -0800
-0.176300,-0.973373,0.016556,0.989349,4833.794610,2000-12-31 17:20:33.795 -0800
-0.000351,-0.989319,0.064102,0.991393,4833.765068,2000-12-31 17:20:33.765 -0800
-0.093277,-0.988510,0.150177,1.004194,4833.735524,2000-12-31 17:20:33.736 -0800
-0.122574,-0.961914,0.012039,0.969767,4833.705983,2000-12-31 17:20:33.706 -0800
-0.036255,-1.010071,-0.003952,1.010729,4833.676436,2000-12-31 17:20:33.676 -0800
-0.107300,-0.972366,0.047958,0.979443,4833.646890,2000-12-31 17:20:33.647 -0800
-0.220200,-0.927261,0.019043,0.953239,4833.617346,2000-12-31 17:20:33.617 -0800
-0.124817,-0.972855,0.016373,0.980966,4833.587801,2000-12-31 17:20:33.588 -0800
-0.049454,-1.011566,0.106888,1.018399,4833.558260,2000-12-31 17:20:33.558 -0800
-0.028275,-1.009109,0.167831,1.023362,4833.528716,2000-12-31 17:20:33.529 -0800
0.019333,-1.008469,0.137024,1.017919,4833.499171,2000-12-31 17:20:33.499 -0800
-0.008987,-0.971817,0.136612,0.981413,4833.469624,2000-12-31 17:20:33.470 -0800
0.002731,-0.973419,0.158020,0.986166,4833.440077,2000-12-31 17:20:33.440 -0800
0.036713,-1.016739,0.125900,1.025162,4833.410529,2000-12-31 17:20:33.411 -0800
-0.104233,-0.989471,0.038208,0.995680,4833.380977,2000-12-31 17:20:33.381 -0800
-0.357452,-0.967026,-0.126572,1.038716,4833.351426,2000-12-31 17:20:33.351 -0800
-0.174866,-1.035583,-0.096359,1.054655,4833.321877,2000-12-31 17:20:33.322 -0800
0.001892,-1.016510,0.111786,1.022640,4833.292333,2000-12-31 17:20:33.292 -0800
-0.059402,-0.863586,0.119156,0.873790,4833.262786,2000-12-31 17:20:33.263 -0800
-0.154556,-0.907150,0.179779,0.937619,4833.233240,2000-12-31 17:20:33.233 -0800
-0.163666,-0.759155,0.180161,0.797221,4833.203694,2000-12-31 17:20:33.204 -0800
-0.005081,-0.918335,0.188553,0.937506,4833.174149,2000-12-31 17:20:33.174 -0800
0.521729,-1.576309,0.023087,1.660567,4833.144601,2000-12-31 17:20:33.145 -0800
-0.367142,-1.120331,-0.336349,1.225996,4833.115055,2000-12-31 17:20:33.115 -0800
-0.576614,-2.184372,0.777466,2.389230,4833.085504,2000-12-31 17:20:33.086 -0800
0.552597,-1.168167,1.232224,1.785596,4833.055960,2000-12-31 17:20:33.056 -0800
0.392944,-1.280548,0.390686,1.395294,4833.026411,2000-12-31 17:20:33.026 -0800
0.491089,-1.107452,0.553558,1.331933,4832.996864,2000-12-31 17:20:32.997 -0800
0.503769,-0.892944,0.589172,1.182479,4832.967318,2000-12-31 17:20:32.967 -0800
0.440079,-0.762970,0.504150,1.014869,4832.937772,2000-12-31 17:20:32.938 -0800
0.349579,-0.664307,0.421967,0.861141,4832.908228,2000-12-31 17:20:32.908 -0800
0.282410,-0.588135,0.336807,0.734232,4832.878683,2000-12-31 17:20:32.879 -0800
0.227875,-0.504974,0.260269,0.612100,4832.849138,2000-12-31 17:20:32.849 -0800
0.279617,-0.425171,0.204956,0.548601,4832.819592,2000-12-31 17:20:32.820 -0800
0.221725,-0.380157,0.205322,0.485633,4832.790045,2000-12-31 17:20:32.790 -0800
0.180191,-0.359924,0.240295,0.468782,4832.760501,2000-12-31 17:20:32.761 -0800
0.243164,-0.320786,0.332870,0.522336,4832.730956,2000-12-31 17:20:32.731 -0800
0.437561,-0.331497,0.474991,0.725924,4832.701411,2000-12-31 17:20:32.701 -0800
0.516830,-0.312973,0.700668,0.925204,4832.671863,2000-12-31 17:20:32.672 -0800
0.516281,-0.433472,0.959885,1.172955,4832.642314,2000-12-31 17:20:32.642 -0800
0.462402,-0.461716,0.737442,0.985301,4832.612766,2000-12-31 17:20:32.613 -0800
0.415268,-0.708771,0.518906,0.971631,4832.583218,2000-12-31 17:20:32.583 -0800
0.366913,-1.050110,0.449860,1.199887,4832.553673,2000-12-31 17:20:32.554 -0800
0.571030,-1.063385,0.517532,1.313279,4832.524126,2000-12-31 17:20:32.524 -0800
0.542053,-0.922440,0.438522,1.156295,4832.494578,2000-12-31 17:20:32.495 -0800
0.479660,-0.932587,0.402298,1.123225,4832.465033,2000-12-31 17:20:32.465 -0800
0.449966,-0.956619,0.433151,1.142458,4832.435487,2000-12-31 17:20:32.435 -0800
0.476501,-0.919159,0.449692,1.128773,4832.405998,2000-12-31 17:20:32.406 -0800
0.447845,-0.922302,0.476761,1.130711,4832.376453,2000-12-31 17:20:32.376 -0800
0.429276,-0.819214,0.482559,1.043193,4832.346903,2000-12-31 17:20:32.347 -0800
0.312088,-0.877060,0.476288,1.045697,4832.317354,2000-12-31 17:20:32.317 -0800
0.161835,-0.980713,0.349106,1.053500,4832.287808,2000-12-31 17:20:32.288 -0800
0.159348,-0.787155,0.459427,0.925245,4832.258260,2000-12-31 17:20:32.258 -0800
0.088562,-0.968231,0.311478,1.020947,4832.228710,2000-12-31 17:20:32.229 -0800
0.110397,-0.816605,0.477798,0.952535,4832.199163,2000-12-31 17:20:32.199 -0800
-0.039658,-0.909836,0.348633,0.975151,4832.169615,2000-12-31 17:20:32.170 -0800
0.011978,-0.928177,0.208923,0.951475,4832.140068,2000-12-31 17:20:32.140 -0800
-0.001831,-0.929016,0.235611,0.958429,4832.110521,2000-12-31 17:20:32.111 -0800
-0.000671,-0.909790,0.208115,0.933290,4832.080974,2000-12-31 17:20:32.081 -0800
-0.001068,-0.933273,0.112000,0.939970,4832.051427,2000-12-31 17:20:32.051 -0800
-0.060532,-0.944931,0.201416,0.968053,4832.021879,2000-12-31 17:20:32.022 -0800
-0.108673,-0.880173,0.235489,0.917589,4831.992332,2000-12-31 17:20:31.992 -0800
-0.124619,-0.857513,0.277069,0.909740,4831.962785,2000-12-31 17:20:31.963 -0800
0.045364,-0.929306,0.240799,0.961068,4831.933238,2000-12-31 17:20:31.933 -0800
0.166626,-0.877029,0.263199,0.930709,4831.903692,2000-12-31 17:20:31.904 -0800
0.261368,-0.899200,0.342224,0.996991,4831.874144,2000-12-31 17:20:31.874 -0800
0.219299,-0.861557,0.364258,0.960758,4831.844594,2000-12-31 17:20:31.845 -0800
0.252838,-1.541046,0.670074,1.699338,4831.815047,2000-12-31 17:20:31.815 -0800
0.521225,-0.578888,0.678558,1.033067,4831.785497,2000-12-31 17:20:31.785 -0800
1.123077,-0.681656,0.656845,1.468810,4831.755953,2000-12-31 17:20:31.756 -0800
0.811218,-1.740036,0.870819,2.108110,4831.726407,2000-12-31 17:20:31.726 -0800
-0.893188,-1.811142,0.685455,2.132574,4831.696857,2000-12-31 17:20:31.697 -0800
-0.240509,-1.594238,0.565933,1.708719,4831.667311,2000-12-31 17:20:31.667 -0800
-3.472778,-5.386871,-1.550400,6.594112,4831.637764,2000-12-31 17:20:31.638 -0800
2.249664,0.892212,3.207123,4.017794,4831.608219,2000-12-31 17:20:31.608 -0800
0.059906,-0.526642,-0.022690,0.530524,4831.578670,2000-12-31 17:20:31.579 -0800
-0.121658,-0.525314,0.081238,0.545303,4831.549117,2000-12-31 17:20:31.549 -0800
-0.027512,-0.336487,0.046265,0.340765,4831.519566,2000-12-31 17:20:31.520 -0800
-0.030426,-0.489807,0.087769,0.498538,4831.490019,2000-12-31 17:20:31.490 -0800
-0.162018,-0.755188,0.138687,0.784725,4831.460447,2000-12-31 17:20:31.460 -0800
-0.136108,-0.874741,0.148514,0.897637,4831.430924,2000-12-31 17:20:31.431 -0800
-0.032639,-0.822021,0.159775,0.838041,4831.401374,2000-12-31 17:20:31.401 -0800
0.005493,-0.842270,0.187454,0.862895,4831.371827,2000-12-31 17:20:31.372 -0800
0.001053,-0.920074,0.236206,0.949911,4831.342282,2000-12-31 17:20:31.342 -0800
0.017258,-0.901459,0.234344,0.931581,4831.312736,2000-12-31 17:20:31.313 -0800
0.016159,-0.858566,0.232315,0.889588,4831.283187,2000-12-31 17:20:31.283 -0800
0.179810,-0.744934,0.256531,0.808125,4831.253643,2000-12-31 17:20:31.254 -0800
0.213470,-0.789932,0.220596,0.847482,4831.224100,2000-12-31 17:20:31.224 -0800
0.256058,-0.803528,0.296982,0.894103,4831.194555,2000-12-31 17:20:31.195 -0800
0.195496,-0.772064,0.421021,0.900866,4831.165007,2000-12-31 17:20:31.165 -0800
0.246078,-0.763855,0.550385,0.973115,4831.135460,2000-12-31 17:20:31.135 -0800
0.598480,-0.796555,0.556320,1.141127,4831.105913,2000-12-31 17:20:31.106 -0800
0.702896,-0.809021,0.597717,1.227128,4831.076369,2000-12-31 17:20:31.076 -0800
0.277130,-0.805984,0.530731,1.004036,4831.046821,2000-12-31 17:20:31.047 -0800
0.174377,-0.969559,0.355682,1.047359,4831.017276,2000-12-31 17:20:31.017 -0800
0.274078,-1.007385,0.217606,1.066441,4830.987730,2000-12-31 17:20:30.988 -0800
0.021500,-1.040100,0.064117,1.042296,4830.958184,2000-12-31 17:20:30.958 -0800
0.064987,-1.127304,0.110352,1.134555,4830.928638,2000-12-31 17:20:30.929 -0800
-0.005264,-1.054337,0.094772,1.058601,4830.899090,2000-12-31 17:20:30.899 -0800
-0.051132,-0.992264,0.070023,0.996045,4830.869541,2000-12-31 17:20:30.870 -0800
-0.032928,-0.984421,0.123489,0.992682,4830.839996,2000-12-31 17:20:30.840 -0800
-0.013992,-0.979340,0.134598,0.988645,4830.810448,2000-12-31 17:20:30.810 -0800
-0.016479,-0.988434,0.141052,0.998583,4830.780902,2000-12-31 17:20:30.781 -0800
0.013885,-0.977280,0.153351,0.989336,4830.751359,2000-12-31 17:20:30.751 -0800
-0.010101,-0.980713,0.140671,0.990802,4830.721811,2000-12-31 17:20:30.722 -0800
-0.092850,-0.973068,0.182053,0.994297,4830.692264,2000-12-31 17:20:30.692 -0800
-0.074234,-0.956253,0.156204,0.971767,4830.662717,2000-12-31 17:20:30.663 -0800
0.042923,-0.979065,0.141281,0.990137,4830.633171,2000-12-31 17:20:30.633 -0800
0.124146,-1.001175,0.117645,1.015679,4830.603626,2000-12-31 17:20:30.604 -0800
-0.099548,-0.980759,0.124695,0.993653,4830.574053,2000-12-31 17:20:30.574 -0800
-0.240005,-0.950226,0.200073,1.000280,4830.544532,2000-12-31 17:20:30.545 -0800
-0.022949,-0.954941,0.157089,0.968047,4830.514983,2000-12-31 17:20:30.515 -0800
0.176132,-1.100311,0.182129,1.129105,4830.485434,2000-12-31 17:20:30.485 -0800
0.198029,-0.881149,0.255951,0.938696,4830.455886,2000-12-31 17:20:30.456 -0800
-0.032669,-0.707794,0.129364,0.720260,4830.426339,2000-12-31 17:20:30.426 -0800
-0.160828,-1.539719,0.302612,1.577394,4830.396787,2000-12-31 17:20:30.397 -0800
-0.418137,-0.797791,0.189041,0.920350,4830.367241,2000-12-31 17:20:30.367 -0800
0.884262,-0.535797,-2.159210,2.393990,4830.337693,2000-12-31 17:20:30.338 -0800
1.204498,-1.697052,4.389664,4.857978,4830.308145,2000-12-31 17:20:30.308 -0800
0.305313,-1.259323,0.534470,1.401702,4830.278600,2000-12-31 17:20:30.279 -0800
0.175354,-0.866577,0.392868,0.967497,4830.249055,2000-12-31 17:20:30.249 -0800
-0.012970,-0.426529,0.172836,0.460399,4830.219508,2000-12-31 17:20:30.220 -0800
-0.125809,-0.202850,-0.024261,0.239926,4830.189958,2000-12-31 17:20:30.190 -0800
-0.031036,-0.035507,-0.047180,0.066708,4830.160409,2000-12-31 17:20:30.160 -0800
0.113998,-0.222672,0.060577,0.257387,4830.130863,2000-12-31 17:20:30.131 -0800
0.237808,-0.344894,0.171600,0.452716,4830.101317,2000-12-31 17:20:30.101 -0800
0.211334,-0.603714,0.368408,0.738145,4830.071769,2000-12-31 17:20:30.072 -0800
0.335953,-0.764526,0.549484,0.999649,4830.042223,2000-12-31 17:20:30.042 -0800
0.352280,-0.868225,0.510162,1.066856,4830.012679,2000-12-31 17:20:30.013 -0800
0.354935,-1.209030,0.522446,1.364068,4829.983131,2000-12-31 17:20:29.983 -0800
0.271301,-1.239594,0.787582,1.493480,4829.953585,2000-12-31 17:20:29.954 -0800
-0.061447,-1.079193,0.480820,1.183056,4829.924038,2000-12-31 17:20:29.924 -0800
-0.320068,-1.127441,0.173325,1.184740,4829.894487,2000-12-31 17:20:29.894 -0800
-0.265793,-0.976883,-0.098877,1.017213,4829.864934,2000-12-31 17:20:29.865 -0800
0.063568,-1.608673,-0.091293,1.612515,4829.835383,2000-12-31 17:20:29.835 -0800
