timestamp(unix),attitude_roll(radians),attitude_pitch(radians),attitude_yaw(radians),rotation_rate_x(radians/s),rotation_rate_y(radians/s),rotation_rate_z(radians/s),gravity_x(G),gravity_y(G),gravity_z(G),user_acc_x(G),user_acc_y(G),user_acc_z(G),magnetic_field_x(microteslas),magnetic_field_y(microteslas),magnetic_field_z(microteslas),latitude(degree),longitude(degree),altitude(meter),speed(m/s),course(degree),timestamp(unix)
1478365205.75,0.155843,0.437827,1.033598,-0.008134,-0.061651,0.019549,0.140572,-0.423973,-0.894699,0.006583,-0.005501,-0.005203,17.093628,-20.391718,-24.625900,,,,,,
1478365205.77,0.154285,0.438066,1.034139,-0.018734,-0.067751,0.025433,0.139163,-0.424189,-0.894817,0.001676,-0.004873,0.003292,17.093628,-20.391718,-24.625900,,,,,,
1478365205.79,0.152790,0.437719,1.034879,0.011900,-0.043288,0.027322,0.137847,-0.423874,-0.895170,0.000001,0.003312,-0.002673,17.039280,-20.407927,-24.650127,,,,,,
,,,,,,,,,,,,,,,,37.354364,-122.024524,45.243744,0.000000,-1.000000,1478365013.00
,,,,,,,,,,,,,,,,37.354364,-122.024524,45.243744,0.000000,-1.000000,1478365005.00
,,,,,,,,,,,,,,,,37.354364,-122.024524,45.243744,0.000000,-1.000000,1478365013.00
1478365205.81,0.151627,0.437965,1.035531,0.002476,-0.048146,0.025888,0.136790,-0.424098,-0.895226,-0.002040,0.000056,-0.007179,17.009188,-20.406975,-24.671684,,,,,,
1478365205.84,0.150704,0.438145,1.036026,0.006022,-0.024639,0.019801,0.135953,-0.424260,-0.895277,0.000308,-0.003947,0.002851,16.959942,-20.425962,-24.689873,,,,,,
1478365205.86,0.150154,0.438648,1.036661,0.044917,0.025749,0.021828,0.135428,-0.424716,-0.895140,-0.006689,-0.001050,-0.008440,16.959942,-20.425962,-24.689873,,,,,,
1478365205.88,0.151060,0.440586,1.037120,0.011964,0.053326,0.018547,0.136115,-0.426469,-0.894202,-0.002646,0.001848,0.029501,16.933233,-20.489208,-24.655773,,,,,,
1478365205.90,0.152454,0.440109,1.037695,-0.048074,0.082395,0.020744,0.137392,-0.426038,-0.894212,-0.003924,0.001416,0.029512,16.933233,-20.489208,-24.655773,,,,,,
1478365205.92,0.155295,0.438186,1.038412,-0.117489,0.180923,0.015228,0.140059,-0.424298,-0.894626,-0.011244,-0.013187,0.036960,16.982933,-20.497318,-24.614815,,,,,,
1478365205.94,0.160583,0.436799,1.038751,-0.158684,0.199875,0.031351,0.144881,-0.423041,-0.894453,0.017350,-0.016152,0.021803,17.041748,-20.461319,-24.604113,,,,,,
1478365205.96,0.166903,0.433780,1.040314,-0.179817,0.251936,0.110287,0.150743,-0.420304,-0.894774,0.031020,-0.011016,0.001327,17.219360,-20.394032,-24.536222,,,,,,
1478365205.98,0.170773,0.430844,1.044381,-0.156239,0.261494,0.167115,0.154414,-0.417638,-0.895396,0.031698,-0.010875,-0.010915,17.219360,-20.394032,-24.536222,,,,,,
1478365206.01,0.173798,0.428467,1.049757,-0.139750,0.233965,0.226304,0.157292,-0.415477,-0.895901,0.026011,-0.001851,-0.021717,17.431538,-20.329693,-24.439606,,,,,,
1478365206.03,0.175620,0.426591,1.056350,-0.129150,0.205255,0.285358,0.159061,-0.413770,-0.896379,0.019864,-0.001468,-0.025985,17.431538,-20.329693,-24.439606,,,,,,
1478365206.05,0.177267,0.426339,1.063425,-0.016093,0.215286,0.286768,0.160555,-0.413541,-0.896218,0.014539,0.016568,-0.062645,17.431770,-20.372139,-24.404068,,,,,,
1478365206.07,0.178154,0.428011,1.069860,0.106365,0.238979,0.235765,0.161228,-0.415062,-0.895393,-0.016864,-0.000511,-0.034157,17.418299,-20.435406,-24.360754,,,,,,
1478365206.09,0.182282,0.431420,1.074454,0.131137,0.309346,0.225180,0.164665,-0.418161,-0.893324,-0.020302,0.002588,-0.036227,17.400974,-20.626598,-24.211540,,,,,,
1478365206.11,0.187003,0.435606,1.079046,0.166463,0.301554,0.232145,0.168554,-0.421960,-0.890808,-0.013616,0.010857,-0.041366,17.400974,-20.626598,-24.211540,,,,,,
,,,,,,,,,,,,,,,,37.354889,-122.025461,45.243744,-1.000000,-1.000000,1478365300.86
1478365206.13,0.191276,0.440931,1.083063,0.235900,0.261327,0.191031,0.171928,-0.426782,-0.887862,-0.028023,0.009545,-0.044328,17.523043,-21.006891,-23.792913,,,,,,
1478365206.16,0.194614,0.447060,1.086165,0.257038,0.183142,0.170893,0.174382,-0.432316,-0.884700,-0.018299,0.038853,-0.020574,17.523043,-21.006891,-23.792913,,,,,,
1478365206.18,0.196312,0.453020,1.088352,0.264022,0.087828,0.117418,0.175379,-0.437683,-0.881859,-0.020746,0.044022,-0.022453,17.564196,-21.299496,-23.500631,,,,,,
,,,,,,,,,,,,,,,,37.355283,-122.026165,45.243744,-1.000000,-1.000000,1478365300.92
1478365206.20,0.197221,0.458998,1.088695,0.255719,0.037290,0.042681,0.175664,-0.443050,-0.879118,-0.023625,0.023632,0.007475,17.551762,-21.560894,-23.270426,,,,,,
1478365206.22,0.197925,0.463299,1.088355,0.174433,0.002229,0.017596,0.175906,-0.446902,-0.877118,-0.018161,0.013018,0.030805,17.552906,-21.657719,-23.179472,,,,,,
1478365206.24,0.195955,0.466903,1.088093,0.142577,-0.071695,-0.014808,0.173864,-0.450123,-0.875877,-0.014531,0.009281,0.018242,17.552906,-21.657719,-23.179472,,,,,,
1478365206.26,0.194533,0.470178,1.086985,0.174355,-0.098013,-0.015229,0.172332,-0.453045,-0.874673,-0.002059,0.008495,0.018380,17.467131,-21.849176,-23.064301,,,,,,
1478365206.28,0.193304,0.473436,1.085183,0.159027,-0.097750,-0.069436,0.170972,-0.455947,-0.873431,-0.000699,0.011397,0.017138,17.467131,-21.849176,-23.064301,,,,,,
1478365206.31,0.192999,0.476427,1.081811,0.162544,-0.079042,-0.150166,0.170444,-0.458607,-0.872140,-0.005481,0.014699,0.013497,17.427490,-21.946684,-23.001625,,,,,,
1478365206.33,0.194295,0.478480,1.076885,0.110756,-0.011551,-0.201705,0.171392,-0.460431,-0.870993,-0.001714,-0.010532,0.018683,17.481096,-21.975651,-22.933191,,,,,,
1478365206.35,0.200644,0.480326,1.069367,0.076638,0.073154,-0.276121,0.176749,-0.462068,-0.869053,0.022897,-0.021254,-0.012432,17.566204,-21.949017,-22.893631,,,,,,
1478365206.37,0.205049,0.480388,1.062673,0.044842,0.053583,-0.242559,0.180569,-0.462123,-0.868238,0.066654,-0.029561,-0.035342,17.566204,-21.949017,-22.893631,,,,,,
1478365206.39,0.208379,0.479730,1.058776,-0.019883,0.060183,-0.131503,0.183522,-0.461540,-0.867929,0.080424,-0.063515,-0.052817,17.950737,-21.811840,-22.725842,,,,,,
1478365206.41,0.209710,0.478015,1.057074,-0.075205,0.038203,-0.018941,0.184842,-0.460017,-0.868457,0.089236,-0.077031,-0.075406,17.950737,-21.811840,-22.725842,,,,,,
1478365206.43,0.209271,0.478295,1.059491,-0.033977,0.030267,0.029772,0.184434,-0.460266,-0.868412,0.089706,-0.052429,-0.157726,18.020895,-21.737724,-22.741325,,,,,,
1478365206.46,0.208234,0.474339,1.057948,-0.171931,-0.174960,-0.079491,0.183908,-0.456750,-0.870377,0.098410,-0.036505,-0.154861,18.013454,-21.675735,-22.806295,,,,,,
1478365206.48,0.202062,0.472947,1.058157,-0.014224,-0.359979,0.009060,0.178660,-0.455511,-0.872118,0.103658,-0.037744,-0.153120,17.948105,-21.619678,-22.910789,,,,,,
1478365206.50,0.190625,0.475482,1.058208,0.197577,-0.637089,0.057472,0.168455,-0.457767,-0.872968,0.065645,0.001728,-0.132495,17.948105,-21.619678,-22.910789,,,,,,
1478365206.52,0.174577,0.481667,1.059312,0.307040,-0.749739,0.114136,0.153930,-0.463257,-0.872753,-0.007354,0.050644,0.026028,17.290085,-21.804377,-23.239435,,,,,,
1478365206.54,0.159060,0.488244,1.061075,0.274156,-0.623124,0.126549,0.139883,-0.469075,-0.872010,-0.027960,0.051763,0.090317,17.290085,-21.804377,-23.239435,,,,,,
1478365206.56,0.149016,0.494434,1.062660,0.280245,-0.306099,0.100300,0.130684,-0.474533,-0.870483,-0.040184,0.062332,0.119750,16.700073,-22.087856,-23.402637,,,,,,
,,,,,,,,,,,,,,,,37.355579,-122.026693,45.243744,-1.000000,-1.000000,1478365301.29
1478365206.58,0.147338,0.500386,1.063479,0.280480,0.075428,0.050521,0.128807,-0.479765,-0.867891,-0.071587,0.063123,0.106798,16.444891,-22.341732,-23.342276,,,,,,
1478365206.61,0.152196,0.507397,1.063086,0.341835,0.258118,0.045444,0.132508,-0.485904,-0.863909,-0.077897,0.037784,0.060458,16.487400,-22.465433,-23.193083,,,,,,
1478365206.63,0.157410,0.514963,1.063177,0.332376,0.191303,0.062500,0.136431,-0.492502,-0.859551,-0.052752,0.025995,0.042611,16.487400,-22.465433,-23.193083,,,,,,
,,,,,,,,,,,,,,,,37.355802,-122.027089,45.243744,-1.000000,-1.000000,1478365301.33
1478365206.65,0.159583,0.520896,1.063992,0.212187,0.072333,0.077070,0.137832,-0.497658,-0.856352,-0.052001,0.019142,0.022322,16.633068,-22.746590,-22.811901,,,,,,
1478365206.67,0.159550,0.525190,1.064542,0.194448,-0.011590,0.021766,0.137463,-0.501377,-0.854239,-0.051632,0.022861,0.020209,16.643114,-22.964125,-22.585503,,,,,,
1478365206.69,0.157679,0.529025,1.064112,0.176695,-0.141431,0.014290,0.135561,-0.504692,-0.852590,-0.070253,0.038780,0.027150,16.626556,-23.040932,-22.519375,,,,,,
1478365206.71,0.154808,0.531444,1.062797,0.069486,-0.169932,-0.065266,0.132924,-0.506779,-0.851767,-0.071568,0.038105,0.089804,16.530836,-23.150993,-22.476925,,,,,,
1478365206.73,0.153566,0.530375,1.060141,-0.078859,-0.084113,-0.136247,0.131949,-0.505857,-0.852466,-0.048865,0.009947,0.063586,16.506338,-23.137930,-22.508358,,,,,,
1478365206.76,0.154514,0.528285,1.056575,-0.057645,-0.042156,-0.165211,0.132919,-0.504053,-0.853383,-0.025207,0.015680,0.025792,16.506338,-23.137930,-22.508358,,,,,,
1478365206.78,0.155900,0.527204,1.053279,-0.016366,0.020473,-0.105636,0.134186,-0.503119,-0.853736,-0.001542,-0.004053,0.029365,16.574640,-23.006042,-22.593197,,,,,,
1478365206.80,0.157835,0.526667,1.051656,-0.005726,0.054931,-0.051614,0.135881,-0.502655,-0.853742,0.001922,-0.006791,0.013562,16.667660,-22.923996,-22.608152,,,,,,
1478365206.82,0.158268,0.526647,1.050109,0.007145,-0.059082,-0.073091,0.136252,-0.502638,-0.853692,-0.002463,0.005445,-0.010886,16.706011,-22.906162,-22.597921,,,,,,
1478365206.84,0.157828,0.527057,1.048253,-0.072954,-0.099178,-0.063871,0.135843,-0.502992,-0.853549,0.013296,-0.012770,0.071459,16.726357,-22.897013,-22.592144,,,,,,
1478365206.86,0.154544,0.522757,1.048345,-0.293229,-0.222192,-0.013705,0.133371,-0.499271,-0.856119,0.015768,-0.016491,0.074030,16.705894,-22.841745,-22.663116,,,,,,
1478365206.88,0.145928,0.513681,1.049676,-0.481790,-0.444505,-0.004186,0.126645,-0.491386,-0.861685,0.029392,-0.032540,0.083303,16.705894,-22.841745,-22.663116,,,,,,
,,,,,,,,,,,,,,,,37.354303,-122.024414,40.920250,-1.000000,-1.000000,1478365301.60
,,,,,,,,,,,,,,,,37.354303,-122.024414,40.920250,-1.000000,-1.000000,1478365301.61
1478365206.91,0.134971,0.503037,1.051353,-0.485328,-0.469300,0.026379,0.117893,-0.482088,-0.868154,0.022030,-0.016874,0.094915,16.484646,-22.562647,-23.100491,,,,,,
1478365206.93,0.123262,0.495384,1.054954,-0.308643,-0.458874,0.132082,0.108170,-0.475370,-0.873111,0.018188,-0.007846,0.119693,16.112747,-22.218946,-23.688538,,,,,,
1478365206.95,0.112225,0.489884,1.058093,-0.256836,-0.440692,0.075740,0.098818,-0.470523,-0.876837,0.012632,0.011203,0.149054,15.893295,-22.131876,-23.917200,,,,,,
1478365206.97,0.102796,0.486222,1.060125,-0.107238,-0.365342,0.055837,0.090723,-0.467289,-0.879438,-0.003061,-0.001354,0.142392,15.507519,-21.989454,-24.298765,,,,,,
1478365206.99,0.094462,0.486615,1.060732,0.083509,-0.383245,0.019971,0.083372,-0.467637,-0.879980,-0.025114,-0.014190,0.186850,15.507519,-21.989454,-24.298765,,,,,,
1478365207.01,0.089372,0.486167,1.062550,-0.184721,-0.022883,0.115702,0.078911,-0.467240,-0.880602,0.014259,0.006211,0.368868,15.194443,-22.010574,-24.476780,,,,,,
1478365207.03,0.093577,0.476151,1.067644,-0.589432,0.513441,0.199258,0.083047,-0.458362,-0.884877,0.081519,0.030276,0.102773,15.106184,-22.006289,-24.535191,,,,,,
1478365207.06,0.105664,0.467068,1.074246,-0.290139,0.769251,0.232652,0.094171,-0.450270,-0.887913,0.030752,0.008894,-0.050915,15.249619,-26.815912,-25.786381,,,,,,
1478365207.08,0.118415,0.466216,1.078639,0.028836,0.585501,0.137746,0.105530,-0.449509,-0.887020,0.019394,0.008133,-0.051807,15.464541,-26.750748,-25.725996,,,,,,
1478365207.10,0.121625,0.466229,1.080869,-0.088188,-0.051005,0.081316,0.108376,-0.449521,-0.886671,0.005271,-0.010089,0.155073,15.740490,-26.813656,-25.492081,,,,,,
1478365207.12,0.114128,0.457366,1.085015,-0.672462,-0.361178,0.146593,0.102176,-0.441586,-0.891382,0.046551,0.032788,0.278070,15.740490,-26.813656,-25.492081,,,,,,
1478365207.14,0.099353,0.436538,1.093464,-1.180112,-0.617872,0.334711,0.089888,-0.422804,-0.901752,0.073580,0.006392,0.216434,15.423498,-26.512770,-25.995577,,,,,,
1478365207.16,0.080064,0.407382,1.107335,-1.509743,-0.569191,0.521447,0.073433,-0.396207,-0.915220,0.062080,0.052609,0.138075,15.073339,-26.130272,-26.581657,,,,,,
1478365207.18,0.068720,0.377596,1.121470,-1.299823,-0.077021,0.465336,0.063828,-0.368687,-0.927360,0.011398,0.104313,-0.032281,14.182087,-25.094160,-28.030926,,,,,,
1478365207.21,0.068880,0.358303,1.131461,-0.714367,0.285327,0.316754,0.064455,-0.350685,-0.934273,-0.058931,0.078026,-0.172539,13.958155,-24.612896,-28.564953,,,,,,
1478365207.23,0.070562,0.345716,1.138964,-0.488317,0.256021,0.236461,0.066332,-0.338871,-0.938492,-0.047899,0.026920,-0.053131,13.948357,-24.104309,-29.000122,,,,,,
1478365207.25,0.071494,0.334053,1.144421,-0.614483,0.040658,0.181345,0.067485,-0.327875,-0.942308,-0.044322,0.037577,-0.029036,13.948357,-24.104309,-29.000122,,,,,,
1478365207.27,0.069638,0.319988,1.149254,-0.686341,0.011672,0.167483,0.066049,-0.314555,-0.946939,-0.042887,0.024256,-0.024405,13.850207,-23.625294,-29.438047,,,,,,
1478365207.29,0.071339,0.308285,1.153206,-0.430690,0.208653,0.111867,0.067918,-0.303424,-0.950432,-0.062379,0.055011,-0.088829,13.781327,-23.340117,-29.696724,,,,,,
1478365207.31,0.077996,0.303764,1.154770,-0.127957,0.389137,0.024350,0.074349,-0.299114,-0.951317,-0.057382,0.067577,-0.011666,13.874691,-22.945444,-29.959656,,,,,,
1478365207.33,0.088357,0.292219,1.154977,-0.392934,0.385584,0.010789,0.084501,-0.288078,-0.953871,-0.000059,0.062996,0.070525,14.051538,-22.882111,-29.925652,,,,,,
1478365207.36,0.093714,0.279136,1.156747,-0.688599,0.241066,0.039651,0.089955,-0.275525,-0.957076,0.027370,0.029126,-0.015474,14.448683,-22.263744,-30.201698,,,,,,
1478365207.38,0.098210,0.266087,1.159013,-0.527257,0.256820,0.037287,0.094601,-0.262958,-0.960158,0.002353,0.020511,-0.124391,14.448683,-22.263744,-30.201698,,,,,,
1478365207.40,0.107150,0.258741,1.161240,-0.263240,0.577316,0.099083,0.103385,-0.255864,-0.961169,0.012750,-0.014217,-0.088255,14.664691,-21.696199,-30.509064,,,,,,
1478365207.42,0.120025,0.252759,1.164515,-0.330342,0.591529,0.132966,0.115933,-0.250076,-0.961260,0.025272,-0.000168,-0.079481,14.877983,-21.558868,-30.503147,,,,,,
1478365207.44,0.128122,0.243207,1.169354,-0.555406,0.349672,0.185726,0.124012,-0.240816,-0.962615,0.019192,0.011889,-0.134934,15.369524,-21.293728,-30.445625,,,,,,
1478365207.46,0.131192,0.231323,1.175171,-0.574383,0.140546,0.196751,0.127331,-0.229266,-0.964999,0.015873,0.000338,-0.132550,15.476955,-21.071688,-30.545525,,,,,,
1478365207.48,0.132323,0.221210,1.180701,-0.441336,0.112017,0.185253,0.128722,-0.219410,-0.967104,0.001680,-0.000194,-0.204939,15.493642,-20.620100,-30.843798,,,,,,
1478365207.51,0.134614,0.213288,1.186197,-0.395350,0.193266,0.200841,0.131167,-0.211674,-0.968498,0.002729,0.016194,-0.191826,15.493642,-20.620100,-30.843798,,,,,,
1478365207.53,0.138883,0.205877,1.191823,-0.347003,0.286887,0.211562,0.135514,-0.204426,-0.969456,-0.006714,0.003346,-0.257487,15.526523,-20.314276,-31.029638,,,,,,
1478365207.55,0.145086,0.200945,1.196687,-0.190351,0.352295,0.174713,0.141669,-0.199595,-0.969583,-0.022772,0.007304,-0.334280,15.590870,-20.181488,-31.083977,,,,,,
1478365207.57,0.151389,0.200584,1.199565,0.061584,0.285575,0.098781,0.147787,-0.199241,-0.968742,-0.042364,-0.006569,-0.390099,15.814302,-20.063337,-31.047571,,,,,,
1478365207.59,0.153943,0.204724,1.200302,0.238030,0.020173,0.043538,0.150134,-0.203297,-0.967538,-0.044207,-0.004238,-0.386542,15.814302,-20.063337,-31.047571,,,,,,
1478365207.61,0.149907,0.210553,1.200181,0.275492,-0.304623,0.027994,0.146048,-0.209001,-0.966948,-0.027517,0.001054,-0.267656,15.860825,-20.378084,-30.818003,,,,,,
1478365207.63,0.142149,0.217548,1.199401,0.384955,-0.370035,-0.002335,0.138332,-0.215837,-0.966581,-0.016643,0.012605,-0.200228,15.860825,-20.378084,-30.818003,,,,,,
1478365207.66,0.136479,0.227490,1.197829,0.488689,-0.205084,-0.014944,0.132551,-0.225532,-0.965176,-0.010862,0.022301,-0.201633,15.501221,-20.717913,-30.774368,,,,,,
1478365207.68,0.134638,0.237632,1.196549,0.472323,-0.047741,0.030832,0.130459,-0.235402,-0.963103,0.027149,-0.008098,-0.090761,15.375992,-20.953625,-30.677446,,,,,,
1478365207.70,0.135774,0.246548,1.197040,0.345288,0.129195,0.111904,0.131264,-0.244058,-0.960836,0.025154,0.004586,-0.007807,15.299372,-21.424789,-30.388958,,,,,,
1478365207.72,0.140746,0.248508,1.198717,0.251180,0.287389,0.116691,0.135972,-0.245958,-0.959696,0.000853,0.022997,-0.020803,15.299372,-21.424789,-30.388958,,,,,,
1478365207.74,0.146518,0.254110,1.200327,0.249988,0.263863,0.120385,0.141306,-0.251384,-0.957517,0.023214,0.024058,-0.046817,15.538398,-21.787405,-30.007473,,,,,,
1478365207.76,0.150875,0.258840,1.203359,0.144027,0.254825,0.204807,0.145296,-0.255959,-0.955706,0.037794,-0.008445,0.010989,15.538398,-21.787405,-30.007473,,,,,,
1478365207.78,0.157490,0.259943,1.208313,-0.051320,0.443692,0.231625,0.151570,-0.257025,-0.954445,0.007426,0.009650,0.079246,15.661459,-22.054022,-29.747608,,,,,,
1478365207.81,0.165228,0.255413,1.213045,-0.052462,0.560317,0.130992,0.159141,-0.252645,-0.954382,-0.036079,0.055379,0.027960,15.767017,-22.107983,-29.651638,,,,,,
1478365207.83,0.176652,0.255144,1.214373,-0.013656,0.537880,0.016916,0.170046,-0.252385,-0.952568,0.004179,0.039876,0.071007,16.104944,-22.018333,-29.536507,,,,,,
1478365207.85,0.188655,0.255476,1.215646,0.050002,0.582850,0.124783,0.181451,-0.252706,-0.950376,-0.007227,0.040197,0.068815,16.104944,-22.018333,-29.536507,,,,,,
1478365207.87,0.197948,0.259561,1.218374,0.188828,0.380851,0.130932,0.190071,-0.256656,-0.947629,0.049324,-0.012875,-0.060473,16.775211,-22.160294,-29.053310,,,,,,
1478365207.89,0.199609,0.263170,1.220039,0.141372,-0.141258,0.117496,0.191459,-0.260143,-0.946398,0.039620,-0.000645,-0.081846,16.775211,-22.160294,-29.053310,,,,,,
1478365207.91,0.188883,0.265423,1.222765,0.224779,-0.445506,0.125014,0.181187,-0.262318,-0.947819,-0.001972,0.017063,-0.015285,16.769403,-22.370813,-28.894899,,,,,,
1478365207.93,0.180170,0.269471,1.222104,0.168223,-0.391307,-0.063673,0.172730,-0.266222,-0.948309,-0.037751,0.045931,0.038000,16.263323,-22.532902,-29.057770,,,,,,
1478365207.95,0.172741,0.273597,1.219573,0.237720,-0.362260,-0.068224,0.165490,-0.270197,-0.948476,0.010474,0.009287,0.024343,16.109903,-22.598347,-29.092386,,,,,,
1478365207.98,0.167798,0.277693,1.217012,0.175411,-0.199394,-0.078610,0.160614,-0.274138,-0.948183,0.001969,0.012023,0.069216,16.109903,-22.598347,-29.092386,,,,,,
1478365208.00,0.165338,0.278726,1.215969,-0.040003,-0.097076,-0.023926,0.158233,-0.275131,-0.948296,-0.000976,0.008942,0.103203,15.838377,-22.788837,-29.092886,,,,,,
1478365208.02,0.164183,0.273887,1.215517,-0.297915,-0.095670,-0.074044,0.157354,-0.270476,-0.949780,-0.015081,0.014189,0.033765,15.838377,-22.788837,-29.092886,,,,,,
1478365208.04,0.160667,0.267587,1.214255,-0.222657,-0.230074,-0.106232,0.154283,-0.264405,-0.951991,-0.012010,0.008119,0.035975,15.807978,-22.565144,-29.283157,,,,,,
1478365208.06,0.154290,0.266582,1.212718,0.091689,-0.371989,-0.048364,0.148250,-0.263436,-0.953218,-0.001674,-0.012657,-0.036300,15.642899,-22.354164,-29.532564,,,,,,
1478365208.08,0.145550,0.272220,1.211678,0.338963,-0.438945,0.012661,0.139695,-0.268870,-0.952992,0.001265,-0.008138,-0.003108,15.465647,-22.429382,-29.568867,,,,,,
1478365208.10,0.136507,0.280311,1.210448,0.396655,-0.438207,-0.020252,0.130772,-0.276654,-0.952030,-0.013737,0.011579,0.025318,15.465647,-22.429382,-29.568867,,,,,,
1478365208.13,0.127439,0.289702,1.208202,0.490841,-0.462630,-0.036344,0.121798,-0.285666,-0.950558,0.008069,-0.000253,0.032604,14.853549,-22.967457,-29.469463,,,,,,
1478365208.15,0.117883,0.299824,1.206959,0.442568,-0.480855,0.023752,0.112364,-0.295352,-0.948758,0.022417,-0.016843,0.072476,14.853549,-22.967457,-29.469463,,,,,,
1478365208.17,0.106623,0.307550,1.206656,0.323584,-0.552758,0.028457,0.101428,-0.302724,-0.947666,0.014279,-0.014720,0.092182,14.409556,-23.407646,-29.343277,,,,,,
1478365208.19,0.096030,0.313602,1.206400,0.271839,-0.442002,0.014762,0.091206,-0.308487,-0.946846,0.004222,-0.010224,0.082619,13.894978,-23.715736,-29.344078,,,,,,
1478365208.21,0.090413,0.322836,1.205718,0.354400,-0.254581,0.017516,0.085625,-0.317257,-0.944466,0.013786,-0.009006,0.077065,13.701962,-23.857498,-29.319916,,,,,,
1478365208.23,0.086275,0.330253,1.205823,0.325028,-0.170150,0.050907,0.081511,-0.324282,-0.942442,0.017900,-0.001981,0.075041,13.701962,-23.857498,-29.319916,,,,,,
1478365208.25,0.081600,0.336202,1.207063,0.230802,-0.218845,0.092858,0.076946,-0.329904,-0.940873,0.010380,-0.032813,0.087632,13.510078,-24.258644,-29.078810,,,,,,
1478365208.28,0.075688,0.339730,1.209108,0.140112,-0.248940,0.106703,0.071294,-0.333232,-0.940145,-0.004598,-0.023000,0.070883,13.246147,-24.518341,-28.982267,,,,,,
1478365208.30,0.069520,0.342670,1.211361,0.122445,-0.257451,0.114873,0.065426,-0.336003,-0.939586,-0.005047,-0.017894,0.074702,13.087221,-24.605370,-28.980715,,,,,,
1478365208.32,0.062018,0.351940,1.214145,0.147190,-0.255237,0.124017,0.058179,-0.344720,-0.936901,-0.012616,-0.023902,0.090999,12.711997,-24.960426,-28.843777,,,,,,
1478365208.34,0.056991,0.355590,1.216622,0.191999,-0.156573,0.107721,0.053397,-0.348143,-0.935919,-0.036277,-0.013490,0.118674,12.554790,-25.054079,-28.831434,,,,,,
1478365208.36,0.054636,0.359789,1.218435,0.164981,-0.041075,0.078686,0.051113,-0.352077,-0.934574,-0.047298,-0.013356,0.155766,12.554790,-25.054079,-28.831434,,,,,,
1478365208.38,0.053873,0.362138,1.219271,0.064881,-0.022663,0.035910,0.050355,-0.354274,-0.933785,-0.045594,-0.038151,0.231240,12.374208,-25.266317,-28.724092,,,,,,
1478365208.40,0.052942,0.361408,1.220403,-0.087007,0.002327,0.053093,0.049498,-0.353592,-0.934089,-0.052748,-0.038162,0.246879,12.315337,-25.349815,-28.675787,,,,,,
1478365208.43,0.055473,0.358889,1.221432,-0.139847,0.240659,0.034198,0.051912,-0.351235,-0.934847,-0.055162,-0.040520,0.247637,12.296737,-25.320810,-28.709373,,,,,,
1478365208.45,0.064479,0.354511,1.222904,-0.264459,0.543980,0.070994,0.060428,-0.347132,-0.935867,0.042828,-0.008245,0.168076,12.530303,-25.191982,-28.721714,,,,,,
1478365208.47,0.075961,0.347758,1.226438,-0.327984,0.591468,0.166079,0.071345,-0.340791,-0.937428,0.070424,-0.029814,0.012455,12.757069,-25.073225,-28.725807,,,,,,
1478365208.49,0.085304,0.343615,1.231486,-0.111378,0.455486,0.215520,0.080220,-0.336893,-0.938119,0.033580,-0.026190,-0.087546,12.757069,-25.073225,-28.725807,,,,,,
1478365208.51,0.090353,0.344911,1.235257,0.119241,0.200707,0.155408,0.084916,-0.338113,-0.937267,-0.014466,-0.027167,-0.042851,13.105624,-24.919695,-28.702488,,,,,,
1478365208.53,0.089491,0.346852,1.238823,0.021311,-0.098071,0.179460,0.084050,-0.339939,-0.936684,0.006343,-0.031200,0.068795,13.182221,-25.051510,-28.552271,,,,,,
1478365208.55,0.083890,0.345389,1.244128,-0.121208,-0.184759,0.259520,0.078843,-0.338563,-0.937635,0.007064,-0.035689,0.157789,13.068069,-25.096027,-28.565649,,,,,,
1478365208.58,0.080958,0.343541,1.250998,-0.104527,0.084955,0.304603,0.076144,-0.336823,-0.938484,-0.002459,0.004044,0.162758,12.739580,-25.105339,-28.705507,,,,,,
1478365208.60,0.085119,0.342355,1.258309,-0.067782,0.433776,0.326733,0.080082,-0.335706,-0.938556,-0.003803,-0.003481,0.121921,12.696937,-25.124184,-28.707914,,,,,,
1478365208.62,0.091910,0.343160,1.266124,0.080580,0.398836,0.347427,0.086429,-0.336464,-0.937722,-0.010151,-0.002723,0.121086,12.696937,-25.124184,-28.707914,,,,,,
1478365208.64,0.093167,0.347660,1.272660,0.201562,-0.019500,0.253277,0.087466,-0.340699,-0.936095,-0.151507,-0.020614,0.197066,12.814643,-25.244642,-28.549503,,,,,,
1478365208.66,0.086536,0.347106,1.275124,-0.286293,-0.396902,0.030925,0.081274,-0.340178,-0.936842,-0.135092,0.031630,0.384734,12.647956,-25.496117,-28.399975,,,,,,
1478365208.68,0.071872,0.327584,1.277181,-1.258041,-0.745264,0.046801,0.067991,-0.321756,-0.944378,0.006349,-0.000342,0.374234,12.445814,-25.365364,-28.605618,,,,,,
,,,,,,,,,,,,,,,,37.354362,-122.024525,45.732452,0.000000,-1.000000,1478365302.77
1478365208.70,0.052340,0.297414,1.285514,-1.385115,-0.789397,0.434306,0.050019,-0.293049,-0.954788,0.108565,0.038669,0.094071,11.644552,-24.245422,-29.885534,,,,,,
1478365208.73,0.039137,0.275641,1.298806,-0.815873,-0.167414,0.569921,0.037650,-0.272164,-0.961514,0.062097,0.022729,-0.014560,11.644552,-24.245422,-29.885534,,,,,,
