x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.714142,-1.029327,-0.066879,1.254586,5272.128422,2000-12-31 17:27:52.128 -0800
0.294708,-1.251129,-0.757446,1.491946,5272.098876,2000-12-31 17:27:52.099 -0800
-0.568878,-1.691071,0.837891,1.971142,5272.069329,2000-12-31 17:27:52.069 -0800
0.163620,-1.745712,-0.300827,1.778983,5272.039783,2000-12-31 17:27:52.040 -0800
0.155869,-0.402481,0.677521,0.803318,5272.010237,2000-12-31 17:27:52.010 -0800
0.465393,-0.523560,0.418915,0.816208,5271.980692,2000-12-31 17:27:51.981 -0800
0.339737,-1.023666,0.416061,1.156037,5271.951148,2000-12-31 17:27:51.951 -0800
0.409988,-1.299042,0.457428,1.436955,5271.921602,2000-12-31 17:27:51.922 -0800
0.638702,-1.468399,0.468597,1.668448,5271.892054,2000-12-31 17:27:51.892 -0800
0.391251,-1.187775,0.473999,1.337371,5271.862509,2000-12-31 17:27:51.863 -0800
0.162872,-0.833450,0.421921,0.948253,5271.832953,2000-12-31 17:27:51.833 -0800
0.116776,-0.656509,0.439758,0.798767,5271.803416,2000-12-31 17:27:51.803 -0800
0.184067,-0.596939,0.365738,0.723865,5271.773873,2000-12-31 17:27:51.774 -0800
0.295456,-0.542053,0.279404,0.677630,5271.744326,2000-12-31 17:27:51.744 -0800
0.315277,-0.435776,0.302505,0.617098,5271.714783,2000-12-31 17:27:51.715 -0800
0.271118,-0.482925,0.291321,0.625771,5271.685238,2000-12-31 17:27:51.685 -0800
0.094101,-0.836166,0.167419,0.857939,5271.655675,2000-12-31 17:27:51.656 -0800
0.345734,-0.749390,0.747940,1.113791,5271.626144,2000-12-31 17:27:51.626 -0800
-0.128662,-0.928986,0.671173,1.153274,5271.596596,2000-12-31 17:27:51.597 -0800
-0.103500,-1.249451,0.224960,1.273753,5271.567049,2000-12-31 17:27:51.567 -0800
0.109329,-1.483704,-0.192215,1.500092,5271.537504,2000-12-31 17:27:51.538 -0800
-0.066025,-1.708160,-0.102325,1.712496,5271.507957,2000-12-31 17:27:51.508 -0800
-0.105347,-1.515625,0.090881,1.521998,5271.478410,2000-12-31 17:27:51.478 -0800
0.134521,-1.214813,0.159241,1.232568,5271.448870,2000-12-31 17:27:51.449 -0800
0.054672,-1.032791,0.213928,1.056131,5271.419323,2000-12-31 17:27:51.419 -0800
-0.109375,-0.995987,0.260864,1.035376,5271.389834,2000-12-31 17:27:51.390 -0800
-0.048126,-0.958237,0.238571,0.988661,5271.360288,2000-12-31 17:27:51.360 -0800
-0.000748,-0.982071,0.074265,0.984875,5271.330740,2000-12-31 17:27:51.331 -0800
-0.091629,-0.955032,0.105804,0.965234,5271.301188,2000-12-31 17:27:51.301 -0800
-0.121887,-0.930954,0.165527,0.953379,5271.271643,2000-12-31 17:27:51.272 -0800
-0.042908,-0.961670,0.147522,0.973865,5271.242096,2000-12-31 17:27:51.242 -0800
