x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.332748,-2.155121,1.566971,2.685268,4310.586508,2000-12-31 17:11:50.587 -0800
0.476990,-0.488373,1.329239,1.494290,4310.556959,2000-12-31 17:11:50.557 -0800
5.521378,2.811600,1.309280,6.332844,4310.527414,2000-12-31 17:11:50.527 -0800
-5.452103,-3.680847,-0.526917,6.599371,4310.497865,2000-12-31 17:11:50.498 -0800
0.869446,-0.042618,0.722702,1.131393,4310.468320,2000-12-31 17:11:50.468 -0800
1.316132,0.270035,1.260925,1.842567,4310.438776,2000-12-31 17:11:50.439 -0800
1.793335,-0.293259,1.400436,2.294182,4310.409227,2000-12-31 17:11:50.409 -0800
1.051636,-1.150864,1.249634,1.998001,4310.379686,2000-12-31 17:11:50.380 -0800
0.378601,-0.957626,0.817947,1.315076,4310.350139,2000-12-31 17:11:50.350 -0800
0.453720,-0.558960,0.721970,1.019577,4310.320593,2000-12-31 17:11:50.321 -0800
0.602478,-0.270706,0.574371,0.875308,4310.291047,2000-12-31 17:11:50.291 -0800
0.899078,-0.210678,0.640396,1.123759,4310.261501,2000-12-31 17:11:50.262 -0800
1.173386,-0.439362,0.883331,1.533019,4310.231948,2000-12-31 17:11:50.232 -0800
0.348083,-0.729538,1.390823,1.608657,4310.202403,2000-12-31 17:11:50.202 -0800
-0.474152,-0.919968,1.084045,1.498771,4310.172856,2000-12-31 17:11:50.173 -0800
-0.601562,-3.158539,1.606918,3.594500,4310.143307,2000-12-31 17:11:50.143 -0800
0.388306,-1.329132,0.277725,1.412269,4310.113759,2000-12-31 17:11:50.114 -0800
0.535141,-1.398529,-0.604935,1.614994,4310.084210,2000-12-31 17:11:50.084 -0800
-0.036331,-0.839310,-0.597443,1.030873,4310.054658,2000-12-31 17:11:50.055 -0800
-0.864517,-0.293472,-0.517120,1.049252,4310.025115,2000-12-31 17:11:50.025 -0800
-0.917999,-0.091492,-0.409210,1.009231,4309.995567,2000-12-31 17:11:49.996 -0800
-0.976761,-1.504730,-0.740509,1.940780,4309.966018,2000-12-31 17:11:49.966 -0800
-0.266525,-2.046326,-0.621094,2.155050,4309.936470,2000-12-31 17:11:49.936 -0800
-0.039658,-2.909134,-0.114090,2.911640,4309.906923,2000-12-31 17:11:49.907 -0800
0.400146,-2.013138,1.120758,2.338576,4309.877372,2000-12-31 17:11:49.877 -0800
0.243851,-1.796036,1.447250,2.319427,4309.847830,2000-12-31 17:11:49.848 -0800
0.644867,-1.154343,1.672485,2.132034,4309.818282,2000-12-31 17:11:49.818 -0800
2.233963,1.848709,0.276367,2.912850,4309.788731,2000-12-31 17:11:49.789 -0800
0.962784,-5.151443,-1.682800,5.504193,4309.759184,2000-12-31 17:11:49.759 -0800
1.197876,-0.026840,1.295685,1.764774,4309.729638,2000-12-31 17:11:49.730 -0800
1.153549,0.839981,1.634460,2.169725,4309.700093,2000-12-31 17:11:49.700 -0800
2.069397,-1.196594,1.627579,2.891929,4309.670547,2000-12-31 17:11:49.671 -0800
1.171127,-0.722733,1.223740,1.841581,4309.640998,2000-12-31 17:11:49.641 -0800
0.336273,-0.845535,0.820084,1.224968,4309.611451,2000-12-31 17:11:49.611 -0800
0.565994,-0.518143,0.833206,1.132720,4309.581905,2000-12-31 17:11:49.582 -0800
