x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.073700,-1.280029,-0.056580,1.283397,2563.889004,2000-12-31 16:42:43.889 -0800
0.113235,-1.235809,0.036804,1.241532,2563.859457,2000-12-31 16:42:43.859 -0800
0.011032,-1.134796,0.121735,1.141360,2563.829922,2000-12-31 16:42:43.830 -0800
0.001724,-1.095444,0.225281,1.118370,2563.800384,2000-12-31 16:42:43.800 -0800
0.038605,-1.060257,0.302505,1.103243,2563.770849,2000-12-31 16:42:43.771 -0800
0.039276,-1.017578,0.306107,1.063348,2563.741310,2000-12-31 16:42:43.741 -0800
-0.004807,-0.981705,0.326263,1.034512,2563.711772,2000-12-31 16:42:43.712 -0800
-0.029312,-0.941208,0.336472,0.999972,2563.682229,2000-12-31 16:42:43.682 -0800
0.066864,-0.924927,0.293289,0.972614,2563.652698,2000-12-31 16:42:43.653 -0800
0.034241,-0.940475,0.322113,0.994698,2563.623160,2000-12-31 16:42:43.623 -0800
-0.000809,-0.951813,0.306168,0.999843,2563.593618,2000-12-31 16:42:43.594 -0800
-0.002426,-0.945023,0.281174,0.985968,2563.564078,2000-12-31 16:42:43.564 -0800
0.027634,-0.959061,0.256027,0.993031,2563.534539,2000-12-31 16:42:43.535 -0800
-0.004211,-0.971069,0.245850,1.001716,2563.504994,2000-12-31 16:42:43.505 -0800
-0.027252,-0.982803,0.219025,1.007282,2563.475458,2000-12-31 16:42:43.475 -0800
-0.056717,-0.957672,0.224518,0.985272,2563.445919,2000-12-31 16:42:43.446 -0800
-0.114471,-0.966171,0.202499,0.993779,2563.416379,2000-12-31 16:42:43.416 -0800
-0.067673,-0.952179,0.236893,0.983536,2563.386842,2000-12-31 16:42:43.387 -0800
-0.103897,-0.969543,0.189743,0.993384,2563.357308,2000-12-31 16:42:43.357 -0800
-0.077850,-0.962891,0.224915,0.991870,2563.327765,2000-12-31 16:42:43.328 -0800
-0.020294,-0.991486,0.211685,1.014035,2563.298232,2000-12-31 16:42:43.298 -0800
-0.019135,-0.987228,0.215317,1.010617,2563.268694,2000-12-31 16:42:43.269 -0800
-0.088974,-1.008041,0.261841,1.045287,2563.239157,2000-12-31 16:42:43.239 -0800
-0.090805,-1.001114,0.218506,1.028698,2563.209619,2000-12-31 16:42:43.210 -0800
-0.051865,-0.996414,0.189713,1.015639,2563.180082,2000-12-31 16:42:43.180 -0800
-0.175949,-0.926743,0.300888,0.990123,2563.150541,2000-12-31 16:42:43.151 -0800
-0.128220,-1.004822,0.151123,1.024180,2563.121008,2000-12-31 16:42:43.121 -0800
0.182388,-1.021469,-0.033691,1.038171,2563.091468,2000-12-31 16:42:43.091 -0800
-0.129425,-1.065720,0.122467,1.080513,2563.061932,2000-12-31 16:42:43.062 -0800
-0.361206,-1.249054,-0.107346,1.304657,2563.032392,2000-12-31 16:42:43.032 -0800
-0.137543,-1.141830,0.124130,1.156764,2563.002854,2000-12-31 16:42:43.003 -0800
