x_times_g,y_times_g,z_times_g,g_measured,TimeInterval,Date
0.551010,-0.512131,0.636276,0.985260,4019.804919,2000-12-31 17:06:59.805 -0800
0.683243,-0.394608,0.704697,1.057891,4019.775374,2000-12-31 17:06:59.775 -0800
0.986572,-0.305466,0.554489,1.172217,4019.745823,2000-12-31 17:06:59.746 -0800
0.574432,-0.591187,0.956848,1.262946,4019.716274,2000-12-31 17:06:59.716 -0800
0.173050,-0.657211,1.124237,1.313690,4019.686726,2000-12-31 17:06:59.687 -0800
-0.462891,-0.923553,1.033737,1.461448,4019.657178,2000-12-31 17:06:59.657 -0800
-0.057205,-1.824081,0.817978,1.999908,4019.627631,2000-12-31 17:06:59.628 -0800
0.341827,-1.646194,0.537369,1.765097,4019.598084,2000-12-31 17:06:59.598 -0800
0.558563,-1.166000,-0.349182,1.339208,4019.568535,2000-12-31 17:06:59.569 -0800
-0.206375,-0.992340,-0.697189,1.230204,4019.538987,2000-12-31 17:06:59.539 -0800
-0.657883,-0.098312,-0.452316,0.804403,4019.509437,2000-12-31 17:06:59.509 -0800
-1.141113,-0.743790,-0.706528,1.534452,4019.479890,2000-12-31 17:06:59.480 -0800
-0.740677,-1.691803,-0.525970,1.920272,4019.450343,2000-12-31 17:06:59.450 -0800
-0.048965,-2.057175,-0.430817,2.102372,4019.420800,2000-12-31 17:06:59.421 -0800
0.339355,-2.338898,0.335007,2.387014,4019.391257,2000-12-31 17:06:59.391 -0800
0.347122,-1.498566,1.179810,1.938593,4019.361710,2000-12-31 17:06:59.362 -0800
0.684097,-0.937408,1.243515,1.700898,4019.332166,2000-12-31 17:06:59.332 -0800
0.385559,-1.544418,1.512177,2.195578,4019.302621,2000-12-31 17:06:59.303 -0800
0.986099,-0.099075,-0.170258,1.005582,4019.273078,2000-12-31 17:06:59.273 -0800
1.356110,0.274948,1.198502,1.830583,4019.243536,2000-12-31 17:06:59.244 -0800
-0.403976,-0.451126,1.743896,1.846046,4019.213985,2000-12-31 17:06:59.214 -0800
0.927475,0.332855,1.077972,1.460489,4019.184446,2000-12-31 17:06:59.184 -0800
1.663422,-0.058578,1.412109,2.182763,4019.154900,2000-12-31 17:06:59.155 -0800
1.243469,-1.268066,1.288864,2.194397,4019.125353,2000-12-31 17:06:59.125 -0800
0.744873,-0.832474,1.133377,1.591349,4019.095806,2000-12-31 17:06:59.096 -0800
0.315567,-0.436768,0.800613,0.965055,4019.066259,2000-12-31 17:06:59.066 -0800
0.479202,-0.255066,0.833206,0.994448,4019.036712,2000-12-31 17:06:59.037 -0800
0.781342,-0.187897,0.514923,0.954435,4019.007166,2000-12-31 17:06:59.007 -0800
0.886627,-0.354355,0.819382,1.258198,4018.977622,2000-12-31 17:06:58.978 -0800
0.485519,-0.716232,1.063034,1.370678,4018.948078,2000-12-31 17:06:58.948 -0800
-0.457474,-1.023605,1.216339,1.654246,4018.918532,2000-12-31 17:06:58.919 -0800
-0.091751,-0.996536,0.850693,1.313461,4018.888963,2000-12-31 17:06:58.889 -0800
0.053299,-2.306168,1.172256,2.587554,4018.859438,2000-12-31 17:06:58.859 -0800
0.476318,-1.103531,-0.425232,1.274944,4018.829893,2000-12-31 17:06:58.830 -0800
0.087372,-0.986221,-0.592010,1.153578,4018.800346,2000-12-31 17:06:58.800 -0800
-0.542694,-0.586014,-0.616882,1.009194,4018.770800,2000-12-31 17:06:58.771 -0800
-0.800018,0.139908,-0.255127,0.851289,4018.741257,2000-12-31 17:06:58.741 -0800
-0.794449,-1.022766,-0.457275,1.373426,4018.711694,2000-12-31 17:06:58.712 -0800
-0.434250,-1.694855,-0.568878,1.839763,4018.682167,2000-12-31 17:06:58.682 -0800
-0.227737,-2.379868,-0.418930,2.427166,4018.652622,2000-12-31 17:06:58.653 -0800
0.288116,-2.217972,0.860474,2.396419,4018.623080,2000-12-31 17:06:58.623 -0800
0.120911,-1.366104,1.322830,1.905450,4018.593535,2000-12-31 17:06:58.594 -0800
0.985886,-1.295975,1.190308,2.017016,4018.563989,2000-12-31 17:06:58.564 -0800
0.450150,-1.405136,1.506958,2.109020,4018.534438,2000-12-31 17:06:58.534 -0800
2.160065,1.639069,0.544830,2.765731,4018.504896,2000-12-31 17:06:58.505 -0800
1.178345,-3.380234,-0.919662,3.695978,4018.475354,2000-12-31 17:06:58.475 -0800
0.691284,-0.126129,1.428345,1.591839,4018.445807,2000-12-31 17:06:58.446 -0800
1.236237,0.532394,1.357407,1.911616,4018.416263,2000-12-31 17:06:58.416 -0800
1.779510,-0.508850,1.474091,2.366121,4018.386716,2000-12-31 17:06:58.387 -0800
1.273285,-1.014572,1.439957,2.173496,4018.357169,2000-12-31 17:06:58.357 -0800
0.401962,-0.940720,0.775024,1.283429,4018.327623,2000-12-31 17:06:58.328 -0800
0.394623,-0.555222,0.794998,1.046910,4018.298078,2000-12-31 17:06:58.298 -0800
0.523270,-0.263794,0.547501,0.801970,4018.268505,2000-12-31 17:06:58.269 -0800
1.055450,-0.220139,0.459534,1.172010,4018.238988,2000-12-31 17:06:58.239 -0800
1.027954,-0.490173,0.913498,1.459945,4018.209441,2000-12-31 17:06:58.209 -0800
0.232254,-0.704300,1.083649,1.313116,4018.179895,2000-12-31 17:06:58.180 -0800
-0.526505,-0.901459,1.076614,1.499644,4018.150349,2000-12-31 17:06:58.150 -0800
-0.566391,-2.767960,1.185745,3.064048,4018.120803,2000-12-31 17:06:58.121 -0800
0.629715,-1.510315,0.407150,1.686228,4018.091262,2000-12-31 17:06:58.091 -0800
0.730255,-1.190887,-0.505325,1.485543,4018.061716,2000-12-31 17:06:58.062 -0800
-0.183685,-0.866760,-0.718002,1.140413,4018.032170,2000-12-31 17:06:58.032 -0800
-0.900726,-0.188232,-0.359039,0.987749,4018.002624,2000-12-31 17:06:58.003 -0800
-0.961914,-0.426636,-0.438110,1.139841,4017.973076,2000-12-31 17:06:57.973 -0800
-0.826202,-1.429840,-0.478455,1.719294,4017.943530,2000-12-31 17:06:57.944 -0800
-0.099686,-1.945312,-0.487930,2.008047,4017.913985,2000-12-31 17:06:57.914 -0800
-0.059113,-2.460373,0.167801,2.466797,4017.884438,2000-12-31 17:06:57.884 -0800
0.080780,-1.746658,1.123566,2.078399,4017.854895,2000-12-31 17:06:57.855 -0800
0.538712,-1.349106,1.252274,1.917938,4017.825349,2000-12-31 17:06:57.825 -0800
0.665344,-1.408798,1.558899,2.203988,4017.795804,2000-12-31 17:06:57.796 -0800
1.085724,1.092896,-0.117081,1.544968,4017.766257,2000-12-31 17:06:57.766 -0800
1.730240,-1.567810,-0.597351,2.410101,4017.736715,2000-12-31 17:06:57.737 -0800
